Filename,Type,Date,Volume,Issue,Pages,OCR batch
HT0570011.pdf,Polytechnic Magazine,1917-11,57,11,14,8
HT0570012.pdf,Polytechnic Magazine,1917-12,57,12,18,8
HT0580001.pdf,Polytechnic Magazine,1918-01,58,1,14,8
HT0580002.pdf,Polytechnic Magazine,1918-02,58,2,22,8
HT0580003.pdf,Polytechnic Magazine,1918-03,58,3,14,8
HT0580004.pdf,Polytechnic Magazine,1918-04,58,4,14,8
HT0580005.pdf,Polytechnic Magazine,1918-05,58,5,14,8
HT0580006.pdf,Polytechnic Magazine,1918-06,58,6,10,8
HT0580007.pdf,Polytechnic Magazine,1918-07,58,7,10,8
HT0580008.pdf,Polytechnic Magazine,1918-08,58,8,14,8
HT0580009.pdf,Polytechnic Magazine,1918-09,58,9,18,8
HT0580010.pdf,Polytechnic Magazine,1918-10,58,10,14,8
HT0580011.pdf,Polytechnic Magazine,1918-11,58,11,14,8
HT0580012.pdf,Polytechnic Magazine,1918-12,58,12,10,8
HT0590001.pdf,Polytechnic Magazine,1919-01,59,1,14,8
HT0590002.pdf,Polytechnic Magazine,1919-02,59,2,14,8
HT0590003.pdf,Polytechnic Magazine,1919-03,59,3,14,8
HT0590004.pdf,Polytechnic Magazine,1919-04,59,4,14,8
HT0590005.pdf,Polytechnic Magazine,1919-05,59,5,10,8
HT0590006.pdf,Polytechnic Magazine,1919-06,59,6,10,8
HT0590007.pdf,Polytechnic Magazine,1919-07,59,7,14,8
HT0590008.pdf,Polytechnic Magazine,1919-08,59,8,22,8
HT0590009.pdf,Polytechnic Magazine,1919-09,59,9,14,8
HT0590010.pdf,Polytechnic Magazine,1919-10,59,10,18,8
HT0590011.pdf,Polytechnic Magazine,1919-11,59,11,14,8
HT0590012.pdf,Polytechnic Magazine,1919-12,59,12,14,13
HT0600001.pdf,Polytechnic Magazine,1920-01,60,1,14,8
HT0600002.pdf,Polytechnic Magazine,1920-02,60,2,22,8
HT0600003.pdf,Polytechnic Magazine,1920-03,60,3,14,8
HT0600004.pdf,Polytechnic Magazine,1920-04,60,4,18,8
HT0600005.pdf,Polytechnic Magazine,1920-05,60,5,10,8
HT0600006.pdf,Polytechnic Magazine,1920-06,60,6,14,8
HT0600007.pdf,Polytechnic Magazine,1920-07,60,7,18,8
HT0600008.pdf,Polytechnic Magazine,1920-08,60,8,34,8
HT0600009.pdf,Polytechnic Magazine,1920-09,60,9,18,8
HT0600010.pdf,Polytechnic Magazine,1920-10,60,10,22,8
HT0600011.pdf,Polytechnic Magazine,1920-11,60,11,14,8
HT0600012.pdf,Polytechnic Magazine,1920-12,60,12,18,8
HT0610001.pdf,Polytechnic Magazine,1921-01,61,1,18,8
HT0610002.pdf,Polytechnic Magazine,1921-02,61,2,40,8
HT0610003.pdf,Polytechnic Magazine,1921-03,61,3,26,8
HT0610004.pdf,Polytechnic Magazine,1921-04,61,4,18,8
HT0610005.pdf,Polytechnic Magazine,1921-05,61,5,23,8
HT0610006.pdf,Polytechnic Magazine,1921-06,61,6,14,8
HT0610007.pdf,Polytechnic Magazine,1921-07,61,7,18,8
HT0610008.pdf,Polytechnic Magazine,1921-08,61,8,42,8
HT0610009.pdf,Polytechnic Magazine,1921-09,61,9,18,8
HT0610010.pdf,Polytechnic Magazine,1921-10,61,10,22,8
HT0610011.pdf,Polytechnic Magazine,1921-11,61,11,18,8
HT0610012.pdf,Polytechnic Magazine,1921-12,61,12,18,8
HT0620001.pdf,Polytechnic Magazine,1922-01,62,1,14,8
HT0620002.pdf,Polytechnic Magazine,1922-02,62,2,24,8
HT0620003.pdf,Polytechnic Magazine,1922-03,62,3,22,8
HT0620004.pdf,Polytechnic Magazine,1922-04,62,4,22,8
HT0620005.pdf,Polytechnic Magazine,1922-05,62,5,18,8
HT0620006.pdf,Polytechnic Magazine,1922-06,62,6,18,8
HT0620007.pdf,Polytechnic Magazine,1922-07,62,7,14,8
HT0620008.pdf,Polytechnic Magazine,1922-08,62,8,42,8
HT0620009.pdf,Polytechnic Magazine,1922-09,62,9,18,8
HT0620010.pdf,Polytechnic Magazine,1922-10,62,10,22,8
HT0620011.pdf,Polytechnic Magazine,1922-11,62,11,18,8
HT0620012.pdf,Polytechnic Magazine,1922-12,62,12,26,8
HT0630001.pdf,Polytechnic Magazine,1923-01,63,1,18,8
HT0630002.pdf,Polytechnic Magazine,1923-02,63,2,26,9
HT0630003.pdf,Polytechnic Magazine,1923-03,63,3,14,9
HT0630004.pdf,Polytechnic Magazine,1923-04,63,4,14,9
HT0630005.pdf,Polytechnic Magazine,1923-05,63,5,14,9
HT0630006.pdf,Polytechnic Magazine,1923-06,63,6,18,9
HT0630007.pdf,Polytechnic Magazine,1923-07,63,7,14,9
HT0630008.pdf,Polytechnic Magazine,1923-08,63,8,38,9
HT0630009.pdf,Polytechnic Magazine,1923-09,63,9,18,9
HT0630010.pdf,Polytechnic Magazine,1923-10,63,10,22,9
HT0630011.pdf,Polytechnic Magazine,1923-11,63,11,22,9
HT0630012.pdf,Polytechnic Magazine,1923-12,63,12,14,9
HT0640001.pdf,Polytechnic Magazine,1924-01,64,1,22,9
HT0640002.pdf,Polytechnic Magazine,1924-02,64,2,22,9
HT0640003.pdf,Polytechnic Magazine,1924-03,64,3,18,9
HT0640004.pdf,Polytechnic Magazine,1924-04,64,4,14,9
HT0640005.pdf,Polytechnic Magazine,1924-05,64,5,19,9
HT0640006.pdf,Polytechnic Magazine,1924-06,64,6,14,9
HT0640007.pdf,Polytechnic Magazine,1924-07,64,7,14,9
HT0640008.pdf,Polytechnic Magazine,1924-08,64,8,38,9
HT0640009.pdf,Polytechnic Magazine,1924-09,64,9,22,9
HT0640010.pdf,Polytechnic Magazine,1924-10,64,10,18,9
HT0640011.pdf,Polytechnic Magazine,1924-11,64,11,18,9
HT0640012.pdf,Polytechnic Magazine,1924-12,64,12,14,9
HT0650001.pdf,Polytechnic Magazine,1925-01,65,1,14,9
HT0650002.pdf,Polytechnic Magazine,1925-02,65,2,26,9
HT0650003.pdf,Polytechnic Magazine,1925-03,65,3,14,9
HT0650004.pdf,Polytechnic Magazine,1925-04,65,4,22,9
HT0650005.pdf,Polytechnic Magazine,1925-05,65,5,14,9
HT0650006.pdf,Polytechnic Magazine,1925-06,65,6,14,9
HT0650007.pdf,Polytechnic Magazine,1925-07,65,7,14,9
HT0650008.pdf,Polytechnic Magazine,1925-08,65,8,38,9
HT0650009.pdf,Polytechnic Magazine,1925-09,65,9,14,9
HT0650010.pdf,Polytechnic Magazine,1925-10,65,10,22,9
HT0650011.pdf,Polytechnic Magazine,1925-11,65,11,18,9
HT0650012.pdf,Polytechnic Magazine,1925-12,65,12,18,9
HT0660001.pdf,Polytechnic Magazine,1926-01,66,1,18,9
HT0660002.pdf,Polytechnic Magazine,1926-02,66,2,26,9
HT0660003.pdf,Polytechnic Magazine,1926-03,66,3,18,10
HT0660004.pdf,Polytechnic Magazine,1926-04,66,4,14,10
HT0660005.pdf,Polytechnic Magazine,1926-05,66,5,14,10
HT0660006.pdf,Polytechnic Magazine,1926-06,66,6,14,10
HT0660007.pdf,Polytechnic Magazine,1926-07,66,7,14,10
HT0660008.pdf,Polytechnic Magazine,1926-08,66,8,38,10
HT0660009.pdf,Polytechnic Magazine,1926-09,66,9,14,10
HT0660010.pdf,Polytechnic Magazine,1926-10,66,10,18,10
HT0660011.pdf,Polytechnic Magazine,1926-11,66,11,22,10
HT0660012.pdf,Polytechnic Magazine,1926-12,66,12,22,10
HT0670001.pdf,Polytechnic Magazine,1927-01,67,1,18,10
HT0670002.pdf,Polytechnic Magazine,1927-02,67,2,22,10
HT0670003.pdf,Polytechnic Magazine,1927-03,67,3,18,10
HT0670004.pdf,Polytechnic Magazine,1927-04,67,4,26,10
HT0670005.pdf,Polytechnic Magazine,1927-05,67,5,22,10
HT0670006.pdf,Polytechnic Magazine,1927-06,67,6,18,10
HT0670007.pdf,Polytechnic Magazine,1927-07,67,7,18,10
HT0670008.pdf,Polytechnic Magazine,1927-08,67,8,46,10
HT0670009.pdf,Polytechnic Magazine,1927-09,67,9,22,10
HT0670010.pdf,Polytechnic Magazine,1927-10,67,10,26,10
HT0670011.pdf,Polytechnic Magazine,1927-11,67,11,22,10
HT0670012.pdf,Polytechnic Magazine,1927-12,67,12,26,10
HT0680001.pdf,Polytechnic Magazine,1928-01,68,1,26,10
HT0680002.pdf,Polytechnic Magazine,1928-02,68,2,34,10
HT0680003.pdf,Polytechnic Magazine,1928-03,68,3,30,10
HT0680004.pdf,Polytechnic Magazine,1928-04,68,4,26,10
HT0680005.pdf,Polytechnic Magazine,1928-05,68,5,30,10
HT0680006.pdf,Polytechnic Magazine,1928-06,68,6,30,10
HT0680007.pdf,Polytechnic Magazine,1928-07,68,7,18,10
HT0680008.pdf,Polytechnic Magazine,1928-08,68,8,50,10
HT0680009.pdf,Polytechnic Magazine,1928-09,68,9,22,10
HT0680010.pdf,Polytechnic Magazine,1928-10,68,10,30,10
HT0680011.pdf,Polytechnic Magazine,1928-11,68,11,38,10
HT0680012.pdf,Polytechnic Magazine,1928-12,68,12,30,10
HT0690001.pdf,Polytechnic Magazine,1929-01,69,1,26,10
HT0690002.pdf,Polytechnic Magazine,1929-02,69,2,30,10
HT0690003.pdf,Polytechnic Magazine,1929-03,69,3,26,10
HT0690004.pdf,Polytechnic Magazine,1929-04,69,4,22,10
HT0690005.pdf,Polytechnic Magazine,1929-05,69,5,18,10
HT0690006.pdf,Polytechnic Magazine,1929-06,69,6,26,10
HT0690007.pdf,Polytechnic Magazine,1929-07,69,7,22,10
HT0690008.pdf,Polytechnic Magazine,1929-08,69,8,54,10
HT0690009.pdf,Polytechnic Magazine,1929-09,69,9,26,10
HT0690010.pdf,Polytechnic Magazine,1929-10,69,10,63,10
HT0690011.pdf,Polytechnic Magazine,1929-11,69,11,30,10
HT0690012.pdf,Polytechnic Magazine,1929-12,69,12,30,10
HT0700001.pdf,Polytechnic Magazine,1930-01,70,1,22,10
HT0700002.pdf,Polytechnic Magazine,1930-02,70,2,30,11
HT0700003.pdf,Polytechnic Magazine,1930-03,70,3,22,11
HT0700004.pdf,Polytechnic Magazine,1930-04,70,4,22,11
HT0700005.pdf,Polytechnic Magazine,1930-05,70,5,22,11
HT0700006.pdf,Polytechnic Magazine,1930-06,70,6,22,11
HT0700007.pdf,Polytechnic Magazine,1930-07,70,7,23,11
HT0700008.pdf,Polytechnic Magazine,1930-08,70,8,50,11
HT0700009.pdf,Polytechnic Magazine,1930-09,70,9,18,11
HT0700010.pdf,Polytechnic Magazine,1930-10,70,10,26,11
HT0700011.pdf,Polytechnic Magazine,1930-11,70,11,22,11
HT0700012.pdf,Polytechnic Magazine,1930-12,70,12,26,11
HT0710001.pdf,Polytechnic Magazine,1931-01,71,1,22,11
HT0710002.pdf,Polytechnic Magazine,1931-02,71,2,26,11
HT0710003.pdf,Polytechnic Magazine,1931-03,71,3,18,11
HT0710004.pdf,Polytechnic Magazine,1931-04,71,4,18,11
HT0710005.pdf,Polytechnic Magazine,1931-05,71,5,14,11
HT0710006.pdf,Polytechnic Magazine,1931-06,71,6,18,11
HT0710007.pdf,Polytechnic Magazine,1931-07,71,7,14,11
HT0710008.pdf,Polytechnic Magazine,1931-08,71,8,50,11
HT0710009.pdf,Polytechnic Magazine,1931-09,71,9,19,11
HT0710010.pdf,Polytechnic Magazine,1931-10,71,10,18,11
HT0710011.pdf,Polytechnic Magazine,1931-11,71,11,22,11
HT0710012.pdf,Polytechnic Magazine,1931-12,71,12,18,11
HT0720001.pdf,Polytechnic Magazine,1932-01,72,1,14,11
HT0720002.pdf,Polytechnic Magazine,1932-02,72,2,18,11
HT0720003.pdf,Polytechnic Magazine,1932-03,72,3,18,11
HT0720004.pdf,Polytechnic Magazine,1932-04,72,4,23,11
HT0720005.pdf,Polytechnic Magazine,1932-05,72,5,18,11
HT0720006.pdf,Polytechnic Magazine,1932-06,72,6,18,11
HT0720007.pdf,Polytechnic Magazine,1932-07,72,7,14,11
HT0720008.pdf,Polytechnic Magazine,1932-08,72,8,46,11
HT0720009.pdf,Polytechnic Magazine,1932-09,72,9,18,11
HT0720010.pdf,Polytechnic Magazine,1932-10,72,10,22,11
HT0720011.pdf,Polytechnic Magazine,1932-11,72,11,22,11
HT0720012.pdf,Polytechnic Magazine,1932-12,72,12,18,11
HT0730001.pdf,Polytechnic Magazine,1933-01,73,1,22,11
HT0730002.pdf,Polytechnic Magazine,1933-02,73,2,18,11
HT0730003.pdf,Polytechnic Magazine,1933-03,73,3,18,11
HT0730004.pdf,Polytechnic Magazine,1933-04,73,4,22,11
HT0730005.pdf,Polytechnic Magazine,1933-05,73,5,18,11
HT0730006.pdf,Polytechnic Magazine,1933-06,73,6,18,11
HT0730007.pdf,Polytechnic Magazine,1933-07,73,7,14,11
HT0730008.pdf,Polytechnic Magazine,1933-08,73,8,54,11
HT0730009.pdf,Polytechnic Magazine,1933-09,73,9,19,11
HT0730010.pdf,Polytechnic Magazine,1933-10,73,10,22,11
HT0730011.pdf,Polytechnic Magazine,1933-11,73,11,18,11
HT0730012.pdf,Polytechnic Magazine,1933-12,73,12,18,11
HT0740001.pdf,Polytechnic Magazine,1934-01,74,1,22,11
HT0740002.pdf,Polytechnic Magazine,1934-02,74,2,18,11
HT0740003.pdf,Polytechnic Magazine,1934-03,74,3,18,11
HT0740004.pdf,Polytechnic Magazine,1934-04,74,4,18,11
HT0740005.pdf,Polytechnic Magazine,1934-05,74,5,18,11
HT0740006.pdf,Polytechnic Magazine,1934-06,74,6,22,11
HT0740007.pdf,Polytechnic Magazine,1934-07,74,7,18,11
HT0740008.pdf,Polytechnic Magazine,1934-08,74,8,54,11
HT0740009.pdf,Polytechnic Magazine,1934-09,74,9,14,11
HT0740010.pdf,Polytechnic Magazine,1934-10,74,10,22,11
HT0740011.pdf,Polytechnic Magazine,1934-11,74,11,22,11
HT0740012.pdf,Polytechnic Magazine,1934-12,74,12,22,11
HT0750001.pdf,Polytechnic Magazine,1935-01,75,1,18,11
HT0750002.pdf,Polytechnic Magazine,1935-02,75,2,22,11
HT0750003.pdf,Polytechnic Magazine,1935-03,75,3,22,11
HT0750004.pdf,Polytechnic Magazine,1935-04,75,4,22,11
HT0750005.pdf,Polytechnic Magazine,1935-05,75,5,28,11
HT0750006.pdf,Polytechnic Magazine,1935-06,75,6,22,11
HT0750007.pdf,Polytechnic Magazine,1935-07,75,7,18,11
HT0750008.pdf,Polytechnic Magazine,1935-08,75,8,50,11
HT0750009.pdf,Polytechnic Magazine,1935-09,75,9,18,11
HT0750010.pdf,Polytechnic Magazine,1935-10,75,10,22,11
HT0750011.pdf,Polytechnic Magazine,1935-11,75,11,22,11
HT0750012.pdf,Polytechnic Magazine,1935-12,75,12,26,11
HT0760001.pdf,Polytechnic Magazine,1936-01,76,1,18,11
HT0760002.pdf,Polytechnic Magazine,1936-02,76,2,20,11
HT0760003.pdf,Polytechnic Magazine,1936-03,76,3,22,11
HT0760004.pdf,Polytechnic Magazine,1936-04,76,4,22,11
HT0760005.pdf,Polytechnic Magazine,1936-05,76,5,22,11
HT0760006.pdf,Polytechnic Magazine,1936-06,76,6,22,11
HT0760007.pdf,Polytechnic Magazine,1936-07,76,7,22,11
HT0760008.pdf,Polytechnic Magazine,1936-08,76,8,54,11
HT0760009.pdf,Polytechnic Magazine,1936-09,76,9,18,11
HT0760010.pdf,Polytechnic Magazine,1936-10,76,10,22,11
HT0760011.pdf,Polytechnic Magazine,1936-11,76,11,22,11
HT0760012.pdf,Polytechnic Magazine,1936-12,76,12,22,11
HT0770001.pdf,Polytechnic Magazine,1937-01,77,1,18,11
HT0770002.pdf,Polytechnic Magazine,1937-02,77,2,22,11
HT0770003.pdf,Polytechnic Magazine,1937-03,77,3,18,11
HT0770004.pdf,Polytechnic Magazine,1937-04,77,4,18,11
HT0770005.pdf,Polytechnic Magazine,1937-05,77,5,22,11
HT0770006.pdf,Polytechnic Magazine,1937-06,77,6,18,11
HT0770007.pdf,Polytechnic Magazine,1937-07,77,7,18,11
HT0770008.pdf,Polytechnic Magazine,1937-08,77,8,57,11
HT0770009.pdf,Polytechnic Magazine,1937-09,77,9,18,11
HT0770010.pdf,Polytechnic Magazine,1937-10,77,10,22,11
HT0770011.pdf,Polytechnic Magazine,1937-11,77,11,22,11
HT0770012.pdf,Polytechnic Magazine,1937-12,77,12,22,11
HT0780001.pdf,Polytechnic Magazine,1938-01,78,1,18,11
HT0780002.pdf,Polytechnic Magazine,1938-02,78,2,22,11
HT0780003.pdf,Polytechnic Magazine,1938-03,78,3,22,11
HT0780004.pdf,Polytechnic Magazine,1938-04,78,4,18,11
HT0780005.pdf,Polytechnic Magazine,1938-05,78,5,18,11
HT0780006.pdf,Polytechnic Magazine,1938-06,78,6,18,11
HT0780007.pdf,Polytechnic Magazine,1938-07,78,7,26,11
HT0780008.pdf,Polytechnic Magazine,1938-08,78,8,58,11
HT0780009.pdf,Polytechnic Magazine,1938-09,78,9,18,11
HT0780010.pdf,Polytechnic Magazine,1938-10,78,10,18,11
HT0780011.pdf,Polytechnic Magazine,1938-11,78,11,22,11
HT0780012.pdf,Polytechnic Magazine,1938-12,78,12,22,11
HT0790001.pdf,Polytechnic Magazine,1939-01,79,1,18,11
HT0790002.pdf,Polytechnic Magazine,1939-02,79,2,22,11
HT0790003.pdf,Polytechnic Magazine,1939-03,79,3,22,11
HT0790004.pdf,Polytechnic Magazine,1939-04,79,4,18,11
HT0790005.pdf,Polytechnic Magazine,1939-05,79,5,18,11
HT0790006.pdf,Polytechnic Magazine,1939-06,79,6,22,11
HT0790007.pdf,Polytechnic Magazine,1939-07,79,7,22,11
HT0790008.pdf,Polytechnic Magazine,1939-08,79,8,58,11
HT0790009.pdf,Polytechnic Magazine,1939-09,79,9,10,11
HT0790010.pdf,Polytechnic Magazine,1939-10,79,10,10,11
HT0790011.pdf,Polytechnic Magazine,1939-11,79,11,10,11
HT0790012.pdf,Polytechnic Magazine,1939-12,79,12,14,11
HT0800001.pdf,Polytechnic Magazine,1940-01,80,1,14,11
HT0800002.pdf,Polytechnic Magazine,1940-02,80,2,18,11
HT0800003.pdf,Polytechnic Magazine,1940-03,80,3,14,11
HT0800004.pdf,Polytechnic Magazine,1940-04,80,4,14,11
HT0800005.pdf,Polytechnic Magazine,1940-05,80,5,8,11
HT0800006.pdf,Polytechnic Magazine,1940-06,80,6,14,11
HT0800007.pdf,Polytechnic Magazine,1940-07,80,7,8,11
HT0800008.pdf,Polytechnic Magazine,1940-08,80,8,16,11
HT0800009.pdf,Polytechnic Magazine,1940-09,80,9,14,11
HT0800010.pdf,Polytechnic Magazine,1940-10,80,10,6,11
HT0800011.pdf,Polytechnic Magazine,1940-11,80,11,8,11
HT0800012.pdf,Polytechnic Magazine,1940-12,80,12,10,11
HT0810001.pdf,Polytechnic Magazine,1941-01,81,1,8,11
HT0810002.pdf,Polytechnic Magazine,1941-02,81,2,12,11
HT0810003.pdf,Polytechnic Magazine,1941-03,81,3,8,11
HT0810004.pdf,Polytechnic Magazine,1941-04,81,4,8,11
HT0810005.pdf,Polytechnic Magazine,1941-05,81,5,8,11
HT0810006.pdf,Polytechnic Magazine,1941-06,81,6,8,11
HT0810007.pdf,Polytechnic Magazine,1941-07,81,7,8,11
HT0810008.pdf,Polytechnic Magazine,1941-08,81,8,8,11
HT0810009.pdf,Polytechnic Magazine,1941-09,81,9,12,11
HT0810010.pdf,Polytechnic Magazine,1941-10,81,10,8,11
HT0810011.pdf,Polytechnic Magazine,1941-11,81,11,8,11
HT0810012.pdf,Polytechnic Magazine,1941-12,81,12,8,11
HT0820001.pdf,Polytechnic Magazine,1942-01,82,1,8,11
HT0820002.pdf,Polytechnic Magazine,1942-02,82,2,8,11
HT0820003.pdf,Polytechnic Magazine,1942-03,82,3,12,11
HT0820004.pdf,Polytechnic Magazine,1942-04,82,4,8,11
HT0820005.pdf,Polytechnic Magazine,1942-05,82,5,8,11
HT0820006.pdf,Polytechnic Magazine,1942-06,82,6,8,11
HT0820007.pdf,Polytechnic Magazine,1942-07,82,7,8,11
HT0820008.pdf,Polytechnic Magazine,1942-08,82,8,8,11
HT0820009.pdf,Polytechnic Magazine,1942-09,82,9,8,11
HT0820010.pdf,Polytechnic Magazine,1942-10,82,10,8,11
HT0820011.pdf,Polytechnic Magazine,1942-11,82,11,8,11
HT0820012.pdf,Polytechnic Magazine,1942-12,82,12,12,12
HT0830001.pdf,Polytechnic Magazine,1943-01,83,1,16,12
HT0830002.pdf,Polytechnic Magazine,1943-02,83,2,8,12
HT0830003.pdf,Polytechnic Magazine,1943-03,83,3,8,12
HT0830004.pdf,Polytechnic Magazine,1943-04,83,4,8,12
HT0830005.pdf,Polytechnic Magazine,1943-05,83,5,8,12
HT0830006.pdf,Polytechnic Magazine,1943-06,83,6,12,12
HT0830007.pdf,Polytechnic Magazine,1943-07,83,7,8,12
HT0830008.pdf,Polytechnic Magazine,1943-08,83,8,8,12
HT0830009.pdf,Polytechnic Magazine,1943-09,83,9,8,12
HT0830010.pdf,Polytechnic Magazine,1943-10,83,10,8,12
HT0830011.pdf,Polytechnic Magazine,1943-11,83,11,8,12
HT0830012.pdf,Polytechnic Magazine,1943-12,83,12,12,12
HT0840001.pdf,Polytechnic Magazine,1944-01,84,1,16,12
HT0840002.pdf,Polytechnic Magazine,1944-02,84,2,8,12
HT0840003.pdf,Polytechnic Magazine,1944-03,84,3,8,12
HT0840004.pdf,Polytechnic Magazine,1944-04,84,4,8,12
HT0840005.pdf,Polytechnic Magazine,1944-05,84,5,9,12
HT0840006.pdf,Polytechnic Magazine,1944-06,84,6,8,12
HT0840007.pdf,Polytechnic Magazine,1944-07,84,7,8,12
HT0840008.pdf,Polytechnic Magazine,1944-08,84,8,8,12
HT0840009.pdf,Polytechnic Magazine,1944-09,84,9,8,12
HT0840010.pdf,Polytechnic Magazine,1944-10,84,10,8,12
HT0840011.pdf,Polytechnic Magazine,1944-11,84,11,8,12
HT0840012.pdf,Polytechnic Magazine,1944-12,84,12,12,12
HT0850001.pdf,Polytechnic Magazine,1945-01,85,1,8,12
HT0850002.pdf,Polytechnic Magazine,1945-02,85,2,12,12
HT0850003.pdf,Polytechnic Magazine,1945-03,85,3,8,12
HT0850004.pdf,Polytechnic Magazine,1945-04,85,4,8,12
HT0850005.pdf,Polytechnic Magazine,1945-05,85,5,12,12
HT0850006.pdf,Polytechnic Magazine,1945-06,85,6,8,12
HT0850007.pdf,Polytechnic Magazine,1945-07,85,7,8,12
HT0850008.pdf,Polytechnic Magazine,1945-08,85,8,12,12
HT0850009.pdf,Polytechnic Magazine,1945-09,85,9,12,12
HT0850010.pdf,Polytechnic Magazine,1945-10,85,10,8,12
HT0850011.pdf,Polytechnic Magazine,1945-11,85,11,12,12
HT0850012.pdf,Polytechnic Magazine,1945-12,85,12,12,12
HT0860001.pdf,Polytechnic Magazine,1946-01,86,1,12,12
HT0860002.pdf,Polytechnic Magazine,1946-02,86,2,16,12
HT0860003.pdf,Polytechnic Magazine,1946-03,86,3,24,12
HT0860004.pdf,Polytechnic Magazine,1946-04,86,4,12,12
HT0860005.pdf,Polytechnic Magazine,1946-05,86,5,12,12
HT0860006.pdf,Polytechnic Magazine,1946-06,86,6,8,12
HT0860007.pdf,Polytechnic Magazine,1946-07,86,7,32,12
HT0860008.pdf,Polytechnic Magazine,1946-08,86,8,36,12
HT0860009.pdf,Polytechnic Magazine,1946-09,86,9,24,12
HT0860010.pdf,Polytechnic Magazine,1946-10,86,10,28,12
HT0860011.pdf,Polytechnic Magazine,1946-11,86,11,32,12
HT0860012.pdf,Polytechnic Magazine,1946-12,86,12,36,12
HT0870001.pdf,Polytechnic Magazine,1947-01,87,1,28,12
HT0870002.pdf,Polytechnic Magazine,1947-02,87,2,36,12
HT0870003.pdf,Polytechnic Magazine,1947-03,87,3,24,12
HT0870004.pdf,Polytechnic Magazine,1947-04,87,4,22,12
HT0870005.pdf,Polytechnic Magazine,1947-05,87,5,24,12
HT0870006.pdf,Polytechnic Magazine,1947-06,87,6,24,12
HT0870007.pdf,Polytechnic Magazine,1947-07,87,7,22,12
HT0870008.pdf,Polytechnic Magazine,1947-08,87,8,32,12
HT0870009.pdf,Polytechnic Magazine,1947-09,87,9,26,12
HT0870010.pdf,Polytechnic Magazine,1947-10,87,10,30,12
HT0870011.pdf,Polytechnic Magazine,1947-11,87,11,28,12
HT0870012.pdf,Polytechnic Magazine,1947-12,87,12,24,12
HT0880001.pdf,Polytechnic Magazine,1948-01,88,1,28,12
HT0880002.pdf,Polytechnic Magazine,1948-02,88,2,28,12
HT0880003.pdf,Polytechnic Magazine,1948-03,88,3,28,12
HT0880004.pdf,Polytechnic Magazine,1948-04,88,4,28,12
HT0880005.pdf,Polytechnic Magazine,1948-05,88,5,28,12
HT0880006.pdf,Polytechnic Magazine,1948-06,88,6,28,12
HT0880007.pdf,Polytechnic Magazine,1948-07,88,7,28,12
HT0880008.pdf,Polytechnic Magazine,1948-08,88,8,36,12
HT0880009.pdf,Polytechnic Magazine,1948-09,88,9,28,12
HT0880010.pdf,Polytechnic Magazine,1948-10,88,10,28,12
HT0880011.pdf,Polytechnic Magazine,1948-11,88,11,32,12
HT0880012.pdf,Polytechnic Magazine,1948-12,88,12,36,12
HT0890001.pdf,Polytechnic Magazine,1949-01,89,1,32,13
HT0890002.pdf,Polytechnic Magazine,1949-02,89,2,36,13
HT0890003.pdf,Polytechnic Magazine,1949-03,89,3,36,13
HT0890004.pdf,Polytechnic Magazine,1949-04,89,4,32,13
HT0890005.pdf,Polytechnic Magazine,1949-05,89,5,32,13
HT0890006.pdf,Polytechnic Magazine,1949-06,89,6,32,13
HT0890007.pdf,Polytechnic Magazine,1949-07,89,7,28,13
HT0890008.pdf,Polytechnic Magazine,1949-08,89,8,32,13
HT0890009.pdf,Polytechnic Magazine,1949-09,89,9,32,13
HT0890010.pdf,Polytechnic Magazine,1949-10,89,10,32,13
HT0890011.pdf,Polytechnic Magazine,1949-11,89,11,44,13
HT0890012.pdf,Polytechnic Magazine,1949-12,89,12,40,13
HT0900001.pdf,Polytechnic Magazine,1950-01,90,1,36,12
HT0900002.pdf,Polytechnic Magazine,1950-02,90,2,40,12
HT0900003.pdf,Polytechnic Magazine,1950-03,90,3,40,12
HT0900004.pdf,Polytechnic Magazine,1950-04,90,4,40,12
HT0900005.pdf,Polytechnic Magazine,1950-05,90,5,32,12
HT0900006.pdf,Polytechnic Magazine,1950-06,90,6,36,12
HT0900007.pdf,Polytechnic Magazine,1950-07,90,7,28,12
HT0900008.pdf,Polytechnic Magazine,1950-08,90,8,40,12
HT0900009.pdf,Polytechnic Magazine,1950-09,90,9,32,12
HT0900010.pdf,Polytechnic Magazine,1950-10,90,10,16,12
HT0900011.pdf,Polytechnic Magazine,1950-11,90,11,28,12
HT0900012.pdf,Polytechnic Magazine,1950-12,90,12,44,12
HT0910001.pdf,Polytechnic Magazine,1951-01,91,1,32,12
HT0910002.pdf,Polytechnic Magazine,1951-02,91,2,32,12
HT0910003.pdf,Polytechnic Magazine,1951-03,91,3,36,12
HT0910004.pdf,Polytechnic Magazine,1951-04,91,4,32,12
HT0910005.pdf,Polytechnic Magazine,1951-05,91,5,32,12
HT0910006.pdf,Polytechnic Magazine,1951-06,91,6,32,12
HT0910007.pdf,Polytechnic Magazine,1951-07,91,7,28,12
HT0910008.pdf,Polytechnic Magazine,1951-08,91,8,32,12
HT0910009.pdf,Polytechnic Magazine,1951-09,91,9,24,12
HT0910010.pdf,Polytechnic Magazine,1951-10,91,10,28,12
HT0910011.pdf,Polytechnic Magazine,1951-11,91,11,36,12
HT0910012.pdf,Polytechnic Magazine,1951-12,91,12,32,12
